query,category
I had a payment that I made and it's been some amount of time and would like to know when it's suppose to go though.,payment_issue
What does a pending transaction mean?,payment_issue
I have paid by my card but payment is still its coming as pending. I think there is some issue please check and let me know when the status will complete.,payment_issue
I have a pending payment in my account that I paid a while back ago and it still hasnt gone through. Why would it show pending for so long?,payment_issue
I have a pending payment from stuff I bought this morning.,payment_issue
"Hello- It is urgent I get a refund on this product. The merchant has not been helpful, what can I do now to get this resolved ASAP?",refund_request
Can I receive a refund for my item?,refund_request
Get an item refund,refund_request
Would I be able to get a refund for something I bought?,refund_request
I need to do a refund,refund_request
I need a refund on an item I have not received.  Am I able to simply cancel the payment?  I don't know how to do this.,refund_request
I would like a refund for something I bought,refund_request
I want to return an item.,refund_request
Can I have a refund?,refund_request
"I wasn't charged the correct amount for an item I purchased, how can I fix this?",refund_request
Hi there! I need to cancel an order I recently made and start processing a refund. Can you please help me with this and set up the refund as soon as possible? It's very urgent.,refund_request
Please stop my purchase.,refund_request
I want a refund because my package has been taking too long to arrive. How do I go about doing that?,refund_request
How do I apply for a refund?,refund_request
Can I have an item refunded?,refund_request
"I ordered something ages ago online but it's simply not arriving. I've got enough! Give me back my money, I'm not paying these people.",refund_request
What do I need to do to get a refund?,refund_request
I need a refund?,refund_request
"I am unhappy with my purchase, how do I cancel the order?",refund_request
I bought something but now I would like a refund. How do I do that?,refund_request
How do I get refunded?,refund_request
Can you cancel my purchase?,refund_request
How do I cancel a previous purchase,refund_request
I would appreciate it if I could get an item refunded,refund_request
How do I claim a refund?,refund_request
"I don't want the item, I bought it on accident, can I get a refund?",refund_request
